,kepid,ra_kic,dec_kic,source_id,random_index,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,pseudocolour,pseudocolour_error,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,phot_variable_flag,l,b,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,ag_gspphot,ebpminrp_gspphot,angdist,kepler_gaia_ang_dist,pm_corrected,tm_designation,kepmag,teff,teff_err1,teff_err2,teff_prov,logg,logg_err1,logg_err2,logg_prov,feh,feh_err1,feh_err2,feh_prov,radius,radius_err1,radius_err2,mass,mass_err1,mass_err2,prov_sec,nconfp,nkoi,ntce,jmag,hmag,kmag,planet?,kepler_gaia_mag_diff,KIC,Teff,log(g),Mass,PRot,e_PRot,Rper,LPH,w,DC,Flag,heritage,f3_std
1386,11775689,297.5816,49.90786,2087245670823896448,1096794188,297.5819638035068,49.908079886424304,4.484783157627074,0.026218373,171.05498,47.13962011073079,0.030743742,45.08129253188341,0.033229075,31,,,0,0,0.9427821,2254.4104,15.665394,248.63986,16.838814,875.0961,14.589989,1.3794692,2.248825,,,16959,,,,VARIABLE,83.42739514318492,11.722399574611348,False,False,0,True,False,False,True,False,False,True,False,,,,,,,1.1567407028011614,0.11359100736263085,True,2MASS J19501958+4954282,15.62,3625,79,-86,PHO2,4.789,0.063,-0.031,PHO2,0.0,0.1,-0.1,PHO2,0.456,0.039,-0.056,0.467,0.041,-0.055,DSEP,0,0,0,13.184,12.518,12.393,none,0.04539382934570391,11775689.0,3613.0,4.8,0.3949,39.264,0.537,5865.57,0.507,0.3447,1.0,---,1.0,0.006316162169006738
1387,11802265,284.77753,50.000061,2132321558749865728,1600004394,284.77756179901985,50.00018215523137,4.397135184841173,0.01797517,244.62274,5.825638177358194,0.021069575,27.690740196712106,0.022892138,31,,,0,0,0.93945354,2836.7336,14.999823,489.6736,16.032667,1073.726,13.990538,1.3465253,2.0421295,-22.608864,3.7654707,20,6.0856137,,,VARIABLE,80.04228304704436,19.278317820700824,False,False,0,True,True,False,True,False,False,True,False,,,,,,,0.44232240918114973,0.020801141314281443,True,2MASS J18590660+5000002,15.07,3635,58,-65,PHO2,4.849,0.04,-0.036,PHO2,-0.2,0.1,-0.1,PHO2,0.411,0.034,-0.038,0.434,0.032,-0.044,DSEP,0,0,0,12.717,12.036,11.848,none,-0.07017738342285185,11802265.0,3644.0,4.85,0.4063,17.334,0.031,8576.45,1.057,0.5861,1.0,---,1.0,
1388,11805123,286.69485,50.00042,2133590051567931904,1092019039,286.6948141945536,50.000416088620355,2.3002176291825163,0.06070844,37.889587,3.0331339061329277,0.069423564,11.006750783352985,0.084783755,31,,,7,0,1.3060123,1202.2463,16.915192,80.697395,17.936537,160.02046,15.722899,1.5452962,2.2136374,,,16959,,,,NOT_AVAILABLE,80.49208445233936,18.121962350114725,False,False,0,True,False,False,False,False,True,True,False,5057.1,4.7948,-3.5308,367.1457,2.0835,1.1665,0.08404235183211932,0.2311573902367756,True,2MASS J19064676+5000015,16.825,3499,41,-41,PHO2,4.945,0.036,-0.044,PHO2,-0.2,0.1,-0.1,PHO2,0.326,0.03,-0.034,0.343,0.034,-0.045,DSEP,0,0,0,14.39,13.766,13.502,none,0.09019165039062571,,,,,,,,,,,,,
1389,11807626,288.28574,50.058029,2132887463641419776,1331965950,288.28540105227864,50.05810115864967,4.369581928283367,0.035123207,124.40726,-51.6266935080681,0.04560857,18.79188166788886,0.05112461,31,,,0,0,1.0024254,1808.3284,16.258833,93.936264,17.507233,420.23676,15.145443,1.4034011,2.3617897,,,16959,,,,NOT_AVAILABLE,80.9400228972077,17.191826314592596,False,False,0,True,False,False,False,False,True,True,False,3528.6096,4.7042,-0.2575,229.0677,0.3126,0.1929,0.8253362309222025,0.059082987060536225,True,2MASS J19130857+5003288,16.278,3485,56,-63,PHO2,4.835,0.045,-0.036,PHO2,0.2,0.15,-0.15,PHO2,0.418,0.04,-0.044,0.44,0.038,-0.052,DSEP,0,0,0,13.66,13.103,12.877,none,-0.019167068481444005,,,,,,,,,,,,,0.005194963980424096
1390,11808734,288.86856,50.027069,2132720612753500160,1640881100,288.8685860267421,50.02712883468487,4.664317703568006,0.02125333,219.46289,-0.8065417583964387,0.02534671,14.845819609738516,0.022462375,31,,,0,0,1.0782256,1709.3456,15.221828,337.31876,16.279804,858.9766,14.198204,1.3542932,2.0816002,-0.807784,5.939429,18,6.107026,,,VARIABLE,81.05781010096099,16.833292597034728,False,False,0,True,False,False,True,False,True,True,False,3835.3127,4.6449,-0.0034,213.5169,0.4031,0.2297,0.22365695852558598,0.0763734998130503,True,2MASS J19152845+5001374,15.346,3620,72,-79,PHO2,4.821,0.054,-0.036,PHO2,-0.1,0.1,-0.1,PHO2,0.43,0.038,-0.051,0.446,0.036,-0.054,DSEP,0,0,2,12.94,12.238,12.094,none,-0.12417153930664071,11808734.0,3620.0,4.83,0.3975,6.566,0.004,24768.23,1.682,0.7675,1.0,---,1.0,0.008649130132824487
1391,11810753,289.98975,50.05426,2133028235490018560,308188526,289.98976416740925,50.054234257798264,3.4590099391324656,0.027346054,126.49027,-1.9393637726932322,0.0336561,-5.314742158073751,0.035520602,31,,,3,0,1.0206432,1855.665,15.878992,228.86206,17.055115,878.0398,14.802257,1.380247,2.2528582,,,16959,,,,NOT_AVAILABLE,81.3744039695621,16.179774516872303,False,False,0,True,False,False,False,False,False,True,False,,,,,,,0.09828755813670038,0.06423220190302083,True,2MASS J19195754+5003153,15.943,3445,41,-44,PHO2,4.94,0.045,-0.041,PHO2,-0.1,0.1,-0.1,PHO2,0.32,0.034,-0.037,0.325,0.041,-0.045,DSEP,0,0,0,13.404,12.807,12.596,none,-0.06400791931152305,11810753.0,3444.0,4.94,0.3347,48.744,6.659,,0.166,0.093,1.0,,2.0,0.008196715197122343
1392,11815179,292.52563,50.012161,2129896482778358144,514677622,292.52585846250656,50.01215445329259,6.920253031097041,0.021204356,326.36,34.90193538673386,0.028438732,-1.2668439084434504,0.027615553,31,,,0,0,1.0927507,2365.9795,15.140254,245.89738,16.529648,990.1863,13.98311,1.4236966,2.5465374,,,16959,,,,NOT_AVAILABLE,82.02262643445215,14.674825817885699,False,False,0,True,False,False,False,False,True,True,False,3483.8403,4.5922,-0.206,144.0058,0.4388,0.2772,0.5290618305086217,0.030075907705090988,True,2MASS J19300614+5000437,15.197,3694,117,-147,KIC0,4.686,0.075,-0.02,KIC0,0.56,0.05,-0.3,KIC0,0.566,0.032,-0.081,0.567,0.036,-0.072,DSEP,0,0,0,12.456,11.753,11.513,none,-0.05674597930908121,11815179.0,3527.0,4.11,0.3639,47.809,0.322,8741.38,0.823,0.4479,0.0,---,1.0,0.004570236927909288
1393,11820505,295.06067,50.072281,2135140809645090944,1412207764,295.0607558688336,50.07245575988378,3.9026524264348366,0.22646546,17.232882,14.096336823244458,0.26971903,31.325748028854605,0.2829636,31,,,1,0,9.532105,375.8352,15.576388,301.43607,16.538807,566.71545,14.475416,1.459264,2.0633907,,,16959,,,,NOT_AVAILABLE,82.80836731896551,13.2353085065313,False,False,0,True,False,False,False,False,False,True,False,,,,,,,0.6596785813362392,0.13077012987723985,True,2MASS J19401456+5004202,15.524,3583,57,-64,PHO2,4.913,0.04,-0.045,PHO2,-0.3,0.1,-0.1,PHO2,0.353,0.039,-0.039,0.374,0.039,-0.053,DSEP,0,0,0,13.156,12.543,12.38,none,0.052388359069825086,11820505.0,3587.0,4.89,0.3855,25.101,0.315,,0.354,0.1977,1.0,,2.0,0.006387476546662592
1394,11820708,295.15366,50.0578,2135139847572444416,155929803,295.15348148214997,50.05759932537535,2.9606320402782913,0.37886,7.814581,-9.885838540552122,0.41317976,-41.6084683668061,0.5195265,95,1.2384373,0.092779264,17,0,12.287304,511.897,16.331741,113.01076,17.20765,398.42255,14.819137,2.0190008,2.3885126,,,16959,,,,NOT_AVAILABLE,82.82220770661598,13.17545829393695,False,False,0,True,False,False,False,False,False,True,False,,,,,,,0.8319509817887494,0.26066633811936757,True,2MASS J19403687+5003280,15.912,3518,63,-70,PHO2,4.817,0.049,-0.04,PHO2,0.2,0.15,-0.2,PHO2,0.434,0.038,-0.048,0.456,0.042,-0.056,DSEP,0,0,0,13.339,12.743,12.539,none,0.4197413330078117,11820708.0,3496.0,4.84,0.3529,,,,,,1.0,,2.0,0.025969984819037988
1395,11853130,285.09586,50.10096,2132325441397749248,1113826398,285.09596076595915,50.10088311295395,2.3824647135045,0.033010323,72.173325,5.7329898768245595,0.037930097,-14.045307827950339,0.050609667,31,,,16,0,1.120518,1642.5469,15.9807825,208.20796,16.975443,683.323,14.873158,1.4576508,2.1022844,,,16959,,,,NOT_AVAILABLE,80.21549496660764,19.119630682156206,False,False,0,True,False,False,False,False,False,True,False,6066.7104,4.5818,-1.3921,434.8567,2.5303,1.4091,0.3616039485547004,0.15026754321248112,True,2MASS J19002300+5006034,15.949,3638,72,-79,SPE70,4.828,0.041,-0.054,PHO2,-0.06,0.15,-0.15,SPE70,0.436,0.045,-0.049,0.467,0.043,-0.052,DSEP,0,1,1,13.558,12.886,12.726,cand,0.03178250885009781,,,,,,,,,,,,,
1396,11854219,285.8399,50.110458,2132150103656494208,1636970636,285.83993320317416,50.11058706964721,3.9785271239020417,0.020868013,190.65195,0.4138263308821575,0.024845274,35.45130210711824,0.030224754,31,,,0,0,1.0266412,2395.1003,15.304769,264.86844,16.268358,952.7444,14.329617,1.3319718,1.9387417,-42.263477,5.990168,12,3.9781115,,,NOT_AVAILABLE,80.39759991696054,18.674553259450164,False,False,0,True,False,False,False,False,False,True,False,,,,,,,0.47093155246914264,0.12419852431456775,True,2MASS J19032158+5006376,15.353,3651,66,-80,PHO2,4.903,0.055,-0.061,PHO2,-0.4,0.2,-0.2,PHO2,0.368,0.05,-0.055,0.395,0.046,-0.069,DSEP,0,0,0,13.1,12.488,12.26,none,-0.04823143768310523,11854219.0,3658.0,4.88,0.4115,30.837,0.155,8019.63,0.837,0.549,1.0,---,1.0,
1397,11861335,290.25992,50.172611,2130050792362945024,1132153451,290.25992143933564,50.17261083080501,3.389389932679646,0.044678368,75.86199,-0.7083477459043812,0.05245528,-8.330115500178064,0.0578621,31,,,0,0,1.0837436,1644.4332,16.768827,60.501198,18.030867,229.51318,15.657225,1.3986042,2.373642,,,16959,,,,NOT_AVAILABLE,81.55874849167893,16.067238925311976,False,False,0,True,False,False,False,False,True,True,False,3551.8694,4.6328,-0.5081,292.1908,0.4218,0.2551,0.003374133519010605,0.13347938562249675,True,2MASS J19210237+5010213,16.8,3447,44,-44,PHO2,4.896,0.035,-0.031,PHO2,0.0,0.1,-0.1,PHO2,0.354,0.031,-0.034,0.36,0.037,-0.041,DSEP,0,0,0,14.169,13.562,13.361,none,-0.031172561645508523,,,,,,,,,,,,,0.009765768965864244
1398,11862267,290.84589,50.16584,2130042683464788480,523312881,290.84599628896314,50.16574076237219,,,,,,,,3,,,38,9,,76.02956,14.678923,442.4958,15.555711,970.28796,13.31062,1.8077468,2.2450905,,,16959,,,,NOT_AVAILABLE,81.70785958641676,15.720250673971728,False,False,0,True,True,False,False,False,False,False,False,,,,,,,0.4332539863639749,0.4332539863639749,False,2MASS J19232301+5009570,14.397,3540,56,-63,PHO2,4.836,0.044,-0.032,PHO2,0.0,0.1,-0.1,PHO2,0.411,0.033,-0.04,0.422,0.039,-0.043,DSEP,0,0,0,11.901,11.23,11.011,none,0.28192265319824195,11862267.0,3543.0,4.84,0.3696,37.936,0.282,4758.12,0.821,0.4967,1.0,---,1.0,0.007106715672656544
1399,11862402,290.91901,50.141911,2130039591088162816,1801727134,290.9189895865499,50.14180252267179,3.677274611405579,0.02315844,158.78767,-4.745531864880399,0.027885178,-27.350202018788416,0.034339402,31,,,0,0,1.0770451,2469.1687,15.462211,347.60126,16.507635,666.9554,14.442887,1.3532037,2.0647478,,,16959,,,,VARIABLE,81.7046531900318,15.667802176271435,False,False,0,True,False,False,True,False,False,True,False,5489.306,4.6921,-1.8911,274.5021,2.155,1.1976,0.39334821792631897,0.0552104017444344,True,2MASS J19234056+5008308,15.48,3635,43,-47,PHO2,4.849,0.03,-0.033,PHO2,-0.2,0.1,-0.1,PHO2,0.411,0.026,-0.032,0.434,0.025,-0.037,DSEP,0,0,0,13.096,12.454,12.221,none,-0.017789344787598083,11862402.0,3640.0,4.84,0.4048,30.376,0.362,7745.39,1.086,0.614,1.0,---,1.0,0.003199811228208474
1400,11870769,295.18604,50.13303,2135163899389336064,1451691414,295.18608187042304,50.133103524761566,3.2349301470388836,0.027732067,116.649445,5.559956084346908,0.031331204,8.019313333425231,0.030417044,31,,,0,0,1.0004256,1616.0577,15.807124,179.36682,16.984324,702.3306,14.726859,1.3836988,2.2574644,,,16959,,,,VARIABLE,82.90112710946622,13.190753372164613,False,False,0,True,False,False,True,False,True,True,False,3656.1804,4.3562,-0.4348,328.7837,0.4327,0.2562,0.28177295794959784,0.13659516107455338,True,2MASS J19404465+5007589,15.825,3522,63,-71,PHO2,4.848,0.05,-0.036,PHO2,0.0,0.1,-0.1,PHO2,0.4,0.04,-0.045,0.411,0.043,-0.053,DSEP,0,0,4,13.361,12.694,12.482,none,-0.01787586212158132,11870769.0,3530.0,4.85,0.365,5.889,0.008,20024.72,1.366,0.6689,1.0,---,1.0,0.013183109787782398
1401,11871698,295.60226,50.117481,2134973305921784576,1401600486,295.6022182602176,50.11734785368975,3.583128257677494,0.03289751,108.91792,-5.710260799355848,0.03439599,-29.174421465910875,0.041837756,31,,,0,0,0.95115227,2107.0825,15.928028,212.39104,16.988268,721.9685,14.909226,1.3489344,2.0790415,,,16959,,,,NOT_AVAILABLE,83.01057480157499,12.945684836584391,False,False,0,True,False,False,False,False,True,True,False,3852.7205,4.7164,-0.0003,275.9267,0.4169,0.2364,0.4889147815518018,0.013491510002570362,True,2MASS J19422454+5007029,15.941,3646,58,-65,PHO2,4.836,0.045,-0.036,PHO2,-0.2,0.1,-0.1,PHO2,0.423,0.029,-0.046,0.445,0.028,-0.048,DSEP,0,0,0,13.632,12.961,12.807,none,-0.0129718933105476,11871698.0,3644.0,4.84,0.4063,29.636,0.299,7390.44,1.08,0.618,1.0,---,1.0,0.005078458622510523
1402,11876220,297.45694,50.181999,2087259105481645824,988304139,297.45699302959946,50.182200922784915,6.424756403519848,0.019687355,326.33923,6.565838506917495,0.025371289,36.191501890527135,0.026763927,31,,,0,0,1.0223545,2563.3792,15.199848,390.86176,16.368044,1144.0999,14.127356,1.37762,2.2406883,-9.590754,5.409046,16,5.041989,,,VARIABLE,83.63476575035304,11.923361478057398,False,False,0,True,False,False,True,False,True,True,False,3689.8726,4.7643,-0.1484,154.6111,0.4146,0.2442,0.7371295337976576,0.1488548855155316,True,2MASS J19494966+5010551,15.199,3528,47,-52,PHO2,4.85,0.035,-0.032,PHO2,0.0,0.1,-0.1,PHO2,0.401,0.029,-0.035,0.417,0.034,-0.042,DSEP,0,0,0,12.724,12.128,11.91,none,0.0008481750488282813,11876220.0,3531.0,4.85,0.3653,2.789,0.273,4556.69,0.472,0.2663,1.0,---,1.0,0.008789337631604414
1403,11903656,285.37827,50.261169,2132169173311357312,1094365854,285.3782729704696,50.26123474660631,3.42421326390084,0.043587115,78.56022,-1.9839772387183947,0.05849321,21.53013177367069,0.054568753,31,,,0,0,1.9771826,2705.4329,15.3194275,393.6546,16.407799,912.5446,14.282268,1.3602935,2.1255312,-31.87358,3.8036578,18,3.9597824,,,NOT_AVAILABLE,80.43993588376341,19.003898576364826,False,False,1,True,False,False,False,False,True,True,False,3851.1304,4.3975,0.0202,320.3736,0.4854,0.2779,0.23678649083303482,0.11448971890803873,True,2MASS J19013078+5015402,15.357,3619,87,-97,PHO2,4.826,0.06,-0.044,PHO2,-0.1,0.1,-0.1,PHO2,0.427,0.04,-0.061,0.447,0.043,-0.065,DSEP,0,0,0,12.988,12.281,12.109,none,-0.03757250976562432,11903656.0,3609.0,4.83,0.3935,40.388,1.331,5361.2,0.883,0.4985,1.0,---,1.0,
1404,11905939,286.86804,50.23893,2133617882959422336,1084707015,286.8679701421734,50.23898611468744,3.5112273790994677,0.024110768,145.62901,-11.923552992685394,0.031056803,14.020759069771788,0.029007878,31,,,0,0,1.0471398,2479.1357,15.374384,302.24323,16.367212,867.0197,14.387447,1.3353161,1.9797649,-70.08699,7.323492,18,3.682704,,,NOT_AVAILABLE,80.76824963036402,18.10335589249434,False,False,0,True,False,False,False,False,False,True,False,,,,,,,0.25822756687738835,0.037333105242100866,True,2MASS J19072833+5014201,15.419,3665,91,-101,PHO2,4.871,0.071,-0.058,PHO2,-0.4,0.2,-0.2,PHO2,0.384,0.052,-0.063,0.401,0.055,-0.074,DSEP,0,0,0,13.159,12.443,12.312,none,-0.04461607360839892,11905939.0,3688.0,4.84,0.4226,28.852,0.317,6885.32,1.029,0.6097,1.0,---,1.0,
1405,11905944,286.8703,50.27354,2133618398355498624,334757927,286.8703414408486,50.27361137136335,3.7692497260382583,0.036573734,103.05893,3.4478764053872837,0.04535983,12.275997719464055,0.04291728,31,,,1,0,0.9849787,1779.9122,16.355268,156.16158,17.562433,496.4352,15.266226,1.3862653,2.2962074,,,16959,,,,NOT_AVAILABLE,80.80284732437278,18.114303485898258,False,False,0,True,False,False,False,False,True,True,False,3588.355,4.5987,-0.615,260.5319,0.3948,0.2346,0.2740583361996064,0.07264602037899606,True,2MASS J19072887+5016247,16.385,3504,56,-56,PHO2,4.858,0.042,-0.031,PHO2,0.0,0.1,-0.1,PHO2,0.389,0.036,-0.039,0.4,0.043,-0.043,DSEP,0,0,0,13.892,13.218,13.049,none,-0.029731521606446876,,,,,,,,,,,,,
1406,11912947,290.98276,50.261559,2130135592196632192,808211979,290.98280323602603,50.261554643840945,3.675774222352205,0.02319495,158.47304,3.305172780289749,0.029270113,2.3083984994860147,0.029826507,31,,,0,0,0.99531287,891.471,15.589532,155.95567,16.806183,328.3249,14.488686,1.3967335,2.3174973,-11.093489,4.912905,18,4.3119884,,,NOT_AVAILABLE,81.8355782246983,15.678693738822552,False,False,0,True,False,False,False,False,True,True,False,3601.2773,4.3216,-0.464,273.1167,0.4303,0.2592,0.1007325427862407,0.07029990216849696,True,2MASS J19235586+5015416,15.596,3440,44,-41,PHO2,4.93,0.045,-0.031,PHO2,-0.1,0.1,-0.1,PHO2,0.321,0.033,-0.033,0.319,0.041,-0.037,DSEP,0,0,6,12.94,12.284,12.081,none,-0.006468101501464929,11912947.0,3441.0,4.93,0.3337,2.819,0.006,94253.06,1.661,0.8052,1.0,---,1.0,0.02040882807336062
1407,11913626,291.36459,50.2164,2130089996823575168,1670851671,291.364599934467,50.21646071442665,3.57293061012644,0.030089118,118.74494,1.8001874549215642,0.0357078,14.39872757939818,0.033429228,31,,,0,0,1.0301522,2207.8953,16.005058,164.69456,17.050724,595.97,14.987848,1.3510493,2.0628757,,,16959,,,,NOT_AVAILABLE,81.89555573576037,15.43718899447908,False,False,0,True,False,False,False,False,True,True,False,3821.5842,4.693,-0.153,281.7178,0.3772,0.2145,0.21976673296780444,0.013207718825152289,True,2MASS J19252749+5012590,16.049,3620,43,-47,PHO2,4.861,0.032,-0.035,PHO2,-0.2,0.1,-0.1,PHO2,0.399,0.032,-0.029,0.423,0.027,-0.036,DSEP,0,0,0,13.708,13.103,12.896,none,-0.04394171142578074,,,,,,,,,,,,,0.0042087928292194494
1408,11917662,293.64056,50.275471,2135870198170834816,1516883378,293.6404410562732,50.275444416889165,2.5823940937552625,0.03224262,80.09257,-11.658661430970842,0.03515135,-5.974955092992186,0.03995391,31,,,0,0,0.95262086,1858.5339,16.101791,198.54063,17.053215,561.1851,15.139306,1.3233486,1.913909,,,16959,,,,NOT_AVAILABLE,82.58328621552877,14.141300006657456,False,False,0,True,False,False,False,False,True,True,False,4155.869,4.6781,0.1152,389.0177,0.5072,0.2778,0.2899103930834037,0.08712122249065739,True,2MASS J19343373+5016316,16.19,3650,57,-65,PHO2,4.919,0.044,-0.04,PHO2,-0.5,0.1,-0.1,PHO2,0.349,0.033,-0.04,0.37,0.037,-0.049,DSEP,0,0,0,13.949,13.258,13.049,none,-0.08820861816406378,,,,,,,,,,,,,0.006297567937867747
1409,11920463,294.96875,50.24799,2135145718789736832,802085162,294.96877474056924,50.2477921772518,3.4086721776437687,0.03291496,103.55997,3.8491727537567577,0.044503566,-40.07577355263619,0.040505126,31,,,0,0,1.0978369,1704.3633,16.04395,187.68425,17.235493,419.5484,14.955811,1.3887658,2.2796822,,,16959,,,,NOT_AVAILABLE,82.94231291289454,13.366546785275029,False,False,0,True,False,False,False,False,False,True,False,,,,,,,0.7144357317434074,0.07110057105137271,True,2MASS J19395249+5014527,16.076,3519,42,-47,PHO2,4.85,0.038,-0.028,PHO2,0.0,0.1,-0.1,PHO2,0.398,0.029,-0.035,0.409,0.034,-0.037,DSEP,0,0,0,13.503,12.89,12.654,none,-0.03205087280273489,,,,,,,,,,,,,0.009641507139273189
1410,11923270,296.22195,50.28722,2135301441422463360,675893920,296.2220277746888,50.28736708492708,3.3499705896626524,0.02708875,123.66649,8.448760816462574,0.031972956,32.397179314890536,0.033967923,31,,,1,0,1.021821,1615.8512,15.857924,209.5759,16.963991,602.8805,14.819527,1.3572385,2.1444645,,,16959,,,,VARIABLE,83.35180615191614,12.67076515801806,False,False,0,True,False,False,True,False,True,True,False,3908.9067,4.6369,0.2098,297.4114,0.5035,0.2906,0.5589096363451072,0.04511549243215964,True,2MASS J19445327+5017139,15.937,3688,73,-91,SPE70,4.79,0.05,-0.045,SPE60,0.0,0.15,-0.15,SPE70,0.473,0.037,-0.051,0.503,0.035,-0.053,DSEP,1,1,1,13.474,12.813,12.628,conf,-0.0790755386352533,,,,,,,,,,,,,0.010526144244016057
1411,11953600,285.61111,50.32872,2133668490555838208,655094720,285.61119556437603,50.328745846043454,1.8516418361358145,0.041299883,44.83407,4.39723341618222,0.057320826,7.240359496762201,0.05278433,31,,,0,0,1.0872808,1576.6399,16.587383,111.690636,17.58203,377.6697,15.60466,1.3307828,1.9773693,,,16959,,,,NOT_AVAILABLE,80.56071715421241,18.88707171837445,False,False,0,True,False,False,False,False,True,True,False,4091.1733,4.6533,0.1391,475.6577,0.5091,0.2824,0.21754435777063952,0.12832791101656038,True,2MASS J19022666+5019434,16.639,3638,47,-50,PHO2,4.918,0.035,-0.035,PHO2,-0.5,0.1,-0.1,PHO2,0.345,0.03,-0.033,0.361,0.03,-0.041,DSEP,0,0,0,14.325,13.756,13.51,none,-0.05161672973632747,,,,,,,,,,,,,
1412,11955208,286.68127,50.33577,2133622349725583872,482928250,286.6812799546479,50.33582341557139,2.534332438165598,0.16627385,15.241919,0.7261284139242091,0.22737475,7.837101564546932,0.19688736,31,,,1,0,7.3539467,299.7927,15.6820135,164.26465,16.720451,397.00784,14.559073,1.4627714,2.161378,,,16959,,,,NOT_AVAILABLE,80.81882545944633,18.249290553836147,False,False,0,True,False,False,False,False,True,True,False,3773.649,4.2773,-0.1493,402.183,0.4326,0.2516,0.19365174649978933,0.06784271883261166,True,2MASS J19064350+5020087,15.658,3604,72,-79,PHO2,4.836,0.05,-0.041,PHO2,-0.1,0.1,-0.1,PHO2,0.422,0.038,-0.051,0.444,0.036,-0.058,DSEP,0,0,1,13.178,12.467,12.327,none,0.02401351165771537,11955208.0,3595.0,4.85,0.3884,1.187,0.035,41053.0,1.28,0.6285,1.0,---,1.0,
1413,11957647,288.27237,50.348881,2132919589997113600,7062060,288.2724816837445,50.348983528882215,5.752260211245379,0.027592173,208.47433,12.032064321421132,0.03277318,21.024313354065125,0.0342763,31,,,0,0,1.0813189,1787.9973,15.834227,135.67107,17.238314,621.0731,14.670095,1.4288752,2.5682182,,,16959,,,,NOT_AVAILABLE,81.21936456397194,17.308063308748835,False,False,0,True,False,False,False,False,True,True,False,3530.8225,4.7461,0.0639,170.7362,0.5119,0.3243,0.4495115116958314,0.07191843497025201,True,2MASS J19130537+5020559,15.911,3683,117,-147,KIC0,4.688,0.075,-0.02,KIC0,0.56,0.05,-0.3,KIC0,0.563,0.033,-0.081,0.564,0.036,-0.072,DSEP,0,0,1,13.069,12.418,12.232,none,-0.0767733917236324,,,,,,,,,,,,,0.03956267297069575
1414,11960971,290.15106,50.306911,2133056474898077952,946158227,290.1510469290486,50.30672166805932,3.98307994014012,0.059914976,66.47887,-1.1108162766234795,0.07576837,-43.469688499166644,0.081061296,31,,,46,0,2.1991158,1502.6605,15.857803,152.75598,16.92444,592.4295,14.731164,1.4596677,2.1932764,,,16959,,,,NOT_AVAILABLE,81.65841537745432,16.18414644142794,False,False,0,True,False,False,False,False,True,True,False,3813.252,4.6716,0.1533,259.6317,0.4332,0.2547,0.6822572237871903,0.01856251889274163,True,2MASS J19203625+5018248,15.772,3587,43,-48,PHO2,4.809,0.039,-0.025,PHO2,0.0,0.1,-0.1,PHO2,0.437,0.027,-0.033,0.449,0.032,-0.032,DSEP,0,0,0,13.305,12.753,12.521,none,0.08580334472656226,11960971.0,3578.0,4.81,0.3822,46.505,6.312,,0.393,0.227,1.0,,2.0,0.00670008352610625
